Date,PriceOpen,PriceHigh,PriceLow,PriceClose,VolumeTraded
20-03-16 9:57,409.02,409.04,408,408.17,16.971
20-03-16 10:59,409,409.78,408.15,409.07,49.711
20-03-16 11:59,408.62,409.51,408,408.82,21.416
20-03-16 12:59,408.82,409.51,408.35,409.51,69.335
20-03-16 13:59,409.51,410.72,408.54,408.98,113.928
20-03-16 14:59,408.98,410.99,408.98,410.98,143.338
20-03-16 15:59,410.92,410.99,409.22,410.28,138.447
20-03-16 16:58,410.28,410.77,409.27,410.35,56.019
20-03-16 17:59,410.2,410.95,409.9,410.78,100.731
20-03-16 18:59,410.78,411.9,410.17,411.9,251.271
20-03-16 19:59,411.88,411.88,409.15,411.26,207.238
20-03-16 20:59,411.29,411.29,408.9,410.28,113.258
20-03-16 21:59,410.49,411,409.49,410.92,114.405
20-03-16 22:59,410.76,411.9,409.9,411.08,125.389
20-03-16 23:59,410.53,411.96,409.66,411.28,95.023
21-03-16 0:58,410.62,410.98,408.98,409.15,120.864
21-03-16 1:58,409.54,410.19,408.4,408.52,146.658
21-03-16 2:59,408.37,408.5,406.82,407.12,43.769
21-03-16 3:57,407.12,407.75,406.9,407.49,33.726
21-03-16 4:59,407.21,407.75,406.82,407.45,41.402
21-03-16 5:58,407.45,408.2,406.82,408,65.031
21-03-16 6:57,407.56,408,407,407.75,60.207
21-03-16 7:57,407.36,408,407.04,407.1,30.16
21-03-16 8:59,407.1,407.94,406.5,406.67,96.989
21-03-16 9:59,406.54,408.71,406.51,408.68,226.872
21-03-16 10:59,408.14,409.14,407.86,408.21,185.785
21-03-16 11:59,408.21,408.66,407.9,408.3,131.839
21-03-16 12:59,408.3,409.49,407.9,409.23,74.623
21-03-16 13:59,409.23,409.77,407.8,409.64,401.663
21-03-16 14:59,409.57,410.05,408.25,409.54,146.608
21-03-16 15:59,409.42,411.5,409.42,410.29,326.718
21-03-16 16:59,411.04,411.04,407.21,409.02,479.847
21-03-16 17:59,409.99,410.56,408,409.94,249.426
21-03-16 18:59,409.94,411.2,409.6,411.2,260.294
21-03-16 19:58,411.1,411.49,410.16,411.37,88.179
21-03-16 20:58,411.35,411.96,409.65,411.02,64.614
21-03-16 21:59,410.76,410.99,409.9,410.69,89.777
21-03-16 22:59,410.99,410.99,410.21,410.98,92.59
21-03-16 23:59,410.98,411.95,409.9,411.67,88.639
22-03-16 0:59,411.15,411.15,410.35,410.99,79.288
22-03-16 1:59,410.99,411,410.55,411,62.065
22-03-16 2:59,411.32,414.21,411.01,414.21,360.428
22-03-16 3:59,414.21,415,412.36,414.35,165.182
22-03-16 4:59,415,416,414.51,415.73,179.249
22-03-16 5:59,415.98,416,414.8,416,253.968
22-03-16 6:59,415.88,416,413.86,414.5,128.03
22-03-16 7:57,415,416,414.42,416,38.661
22-03-16 8:57,416,416,415.12,415.32,60.995
22-03-16 9:59,415.32,415.98,415,415.98,116.483
22-03-16 10:59,415.73,415.99,414.59,415.19,209.315
22-03-16 11:59,415.19,415.56,414.03,415.25,195.057
22-03-16 12:59,415.14,415.3,414.17,415.25,193.597
22-03-16 13:59,414.84,415.25,414.41,414.99,181.908
22-03-16 14:59,414.99,415.18,414.4,415.18,120.57
22-03-16 15:59,415.15,415.8,414.52,415.52,268.923
22-03-16 16:59,415.8,416.14,414.09,415.68,233.857
22-03-16 17:59,415.68,416.07,413.75,414.89,207.352
22-03-16 18:59,414.89,416.24,414.89,415.61,183.731
22-03-16 19:59,416.18,416.18,415.06,416,126.686
22-03-16 20:59,416,416.99,414.63,415.84,324.56
22-03-16 21:59,416.49,416.6,414.96,415.76,51.96
22-03-16 22:59,415.76,416.91,415.53,416.16,97.277
22-03-16 23:59,416.16,416.99,415.26,416.64,111.015
23-03-16 0:57,416.39,416.98,415.8,416.82,52.334
23-03-16 1:59,416.81,416.99,415.81,416.99,31.563
23-03-16 2:59,416.52,417,416.08,416.98,150.874
23-03-16 3:54,416.85,416.98,415.9,416.63,63.979
23-03-16 4:59,416.63,417,415.73,416.26,90.91
23-03-16 5:59,416.26,416.8,415.13,415.85,73.638
23-03-16 6:59,415.85,416.4,415,415,128.227
23-03-16 7:59,415.22,417.5,415.02,416.17,253.359
23-03-16 8:59,416.15,417.03,415.4,416.1,119.804
23-03-16 9:59,416.1,417.21,415.65,417.21,147.655
23-03-16 10:59,417.05,417.48,413.54,415.59,777.988
23-03-16 11:59,415.59,416.71,415.5,415.76,68.582
23-03-16 12:59,416.27,416.63,415.34,415.64,319.269
23-03-16 13:59,416,416.73,414.32,415.81,199.624
23-03-16 14:59,415.81,417.14,414.64,415.4,355.112
23-03-16 15:59,415.4,417.07,413.44,417.07,410.875
23-03-16 16:59,417.07,417.84,415.6,417.8,201.115
23-03-16 17:59,417.8,417.8,416.31,417.79,71.58
23-03-16 18:59,417.79,417.8,416.8,417.8,141.472
23-03-16 19:59,417.42,419,415.6,418.67,614.223
23-03-16 20:59,418.74,419,417.55,417.89,156.005
23-03-16 21:59,417.83,419,417,417.7,289.958
23-03-16 22:59,418.5,418.68,417.14,417.85,83.883
23-03-16 23:59,417.85,418.38,415.69,417.62,144.366
24-03-16 0:59,417.62,418.15,416.1,417.46,41.226
24-03-16 1:59,417.45,417.5,416.6,417.01,64.272
24-03-16 2:59,417.01,417.35,415.6,415.78,91.267
24-03-16 3:59,416.37,416.73,415.6,415.62,67.394
24-03-16 4:59,415.62,417.5,415.6,417.15,156.583
24-03-16 5:59,417.5,417.5,416.24,416.68,82.438
24-03-16 6:59,416.61,417.35,415.8,415.94,87.153
24-03-16 7:59,416.51,416.8,415,415.04,61.196
24-03-16 8:59,415.04,415.39,414.04,414.57,102.226
24-03-16 9:59,414.63,415.1,412.85,414.44,164.472
24-03-16 10:59,414.44,415.06,413.11,414.29,103.497
24-03-16 11:59,414.29,414.93,413.38,414.81,86.232
24-03-16 12:59,414.85,416.4,414.51,416.03,181.817
24-03-16 13:59,416.03,417,415.84,416.98,294.221
24-03-16 14:59,416.88,417,416.02,416.68,98.077
24-03-16 15:59,416.68,416.99,415.15,415.78,196.482
24-03-16 16:59,415.83,417,415.21,416.55,245.762
24-03-16 17:59,416.55,416.87,415.51,416.66,189.591
24-03-16 18:59,416.27,416.89,415.53,416.75,169.962
24-03-16 19:59,416.5,416.87,415.83,416.49,72.261
24-03-16 20:59,416.49,416.68,415.57,415.83,67.821
24-03-16 21:59,416.14,416.68,415.6,416.28,41.625
24-03-16 22:59,416.08,416.65,415.15,415.17,78.374
24-03-16 23:57,415.48,416.37,415.15,415.17,32.661
25-03-16 0:59,415.17,415.95,413.2,413.42,265.072
25-03-16 1:57,413.42,414.8,413.07,414.43,30.564
25-03-16 2:59,414.4,414.96,413.74,414.96,16.862
25-03-16 3:56,414.96,415.9,414.96,415.66,23.563
25-03-16 4:59,415.62,415.62,414.5,414.95,29.916
25-03-16 5:59,414.95,415.95,414.13,415.24,69.632
25-03-16 6:59,415.24,415.72,412,414.73,214.381
25-03-16 7:58,414.74,416.15,413.85,415.37,177.027
25-03-16 8:59,415.37,416.66,414.31,414.68,108.776
25-03-16 9:48,414.68,415.3,414.55,415.3,24.701
25-03-16 10:59,415.3,416.09,412.02,414.63,246.336
25-03-16 11:59,414.57,416.22,414.57,415.22,142.219
25-03-16 12:59,415.22,416.69,414.94,416.09,185.216
25-03-16 13:59,415.95,416.35,414.12,415.8,136.572
25-03-16 14:59,415.8,416.5,414.51,416.27,168.028
25-03-16 15:59,415.96,416.69,415.01,415.98,83.566
25-03-16 16:59,415.98,416.67,414.96,415.74,82.021
25-03-16 17:59,415.6,416.58,414.87,415.87,34.299
25-03-16 18:59,415.87,416.69,415,415,123.593
25-03-16 19:58,415,416.88,414.98,416,91.112
25-03-16 20:59,416,416.61,414.8,416.33,46.783
25-03-16 21:59,416.24,416.51,415.18,415.5,112.433
25-03-16 22:59,415.5,416.92,415.48,416.03,123.382
25-03-16 23:58,416.5,416.88,415.6,415.7,52.727
26-03-16 0:58,415.6,416.69,415.1,416.69,50.359
26-03-16 1:59,416.69,416.99,416.46,416.91,92.347
26-03-16 2:56,416.92,416.99,415.91,416.6,88.164
26-03-16 3:59,416.68,416.95,415.32,416.95,64.842
26-03-16 4:59,416.96,416.98,415.05,416.19,89.929
26-03-16 5:57,415.99,416.98,415.71,416.7,28.217
26-03-16 6:59,416.7,416.99,416.38,416.98,66.813
26-03-16 7:47,416.59,416.98,416.59,416.98,1.615
26-03-16 8:59,416.59,416.97,415.3,415.41,48.717
26-03-16 9:54,415.41,416.38,415.1,415.3,27.99
26-03-16 10:55,415.2,416.08,414.49,416.08,60.351
26-03-16 11:56,415.01,415.85,414.07,414.79,81.741
26-03-16 12:48,414.58,416.04,414.41,415.5,34.926
26-03-16 13:57,414.9,415.45,414.9,414.91,11.087
26-03-16 14:59,414.9,415.2,414.2,414.64,25.291
26-03-16 15:59,415.16,416.05,414.4,415.27,58.19
26-03-16 16:57,415.27,415.8,414,415.56,133.928
26-03-16 17:59,415.38,416.01,414.78,415.49,30.933
26-03-16 18:59,415.5,416,415,415.69,45.344
26-03-16 19:59,415.92,416.1,414.67,416.1,65.698
26-03-16 20:56,416,416.11,415.15,415.87,22.213
26-03-16 21:58,416.08,416.11,415.52,416.11,23.595
26-03-16 22:59,416.11,416.98,415.58,415.75,96.339
26-03-16 23:56,416.04,416.96,415.8,416.96,4.375
27-03-16 0:58,416.96,416.99,416.06,416.21,19.821
27-03-16 1:40,416.64,416.76,415.82,416.63,11.655
27-03-16 2:59,416.07,416.84,415.77,416.84,22.513
27-03-16 3:59,416.29,416.83,415.82,415.91,11.263
27-03-16 4:59,416.32,416.9,416.22,416.45,20.366
27-03-16 5:58,416.88,416.98,415.84,415.91,21.53
27-03-16 6:58,415.9,416.99,415.82,416.56,38.341
27-03-16 7:58,416.56,416.9,415.82,416.9,18.651
27-03-16 8:54,416.34,416.98,415.86,416.2,35.737
27-03-16 9:57,416.3,416.99,415.84,416.98,40.188
27-03-16 10:54,416.99,417,416.56,417,80.042
27-03-16 11:58,417.01,417.01,416.36,416.36,74.368
27-03-16 12:57,416.37,417,416.36,417,45.19
27-03-16 13:58,417,417,416.4,416.55,32.956
27-03-16 14:58,416.99,416.99,416.51,416.99,28.586
27-03-16 15:59,416.51,424.99,416.51,424.99,1096.574
27-03-16 16:59,424.99,427,423.83,426.5,1267.73
27-03-16 17:59,426.88,427.99,423.2,426.58,1001.059
27-03-16 18:59,426.58,426.99,424.92,426.31,351.267
27-03-16 19:59,426.31,426.8,424.05,426,193.918
27-03-16 20:58,426.1,426.4,423.66,423.66,196.514
27-03-16 21:57,424,425,424,425,247.177
27-03-16 22:59,424.99,425.25,423.07,424.16,145.072
27-03-16 23:57,424.16,425,423.15,424.77,38.358
28-03-16 0:57,424.62,424.69,423.15,423.91,56.124
28-03-16 1:53,423.91,424.66,423.38,424.5,19.111
28-03-16 2:56,424.41,424.68,422.5,422.63,329.018
28-03-16 3:59,422.8,424.27,422.5,423.45,47.44
28-03-16 4:59,423.45,424.28,422.78,424.1,86.835
28-03-16 5:58,423.02,424.77,423.02,424.4,80.978
28-03-16 6:59,424.24,424.4,422.01,422.98,104.672
28-03-16 7:55,422.98,423.48,421.6,422.06,104.617
28-03-16 8:59,421.89,423.94,421.28,423.76,132.997
28-03-16 9:57,422.66,423.76,421.91,423.5,57.422
28-03-16 10:59,423.5,424.54,423.5,424.29,168.305
28-03-16 11:59,424.3,424.37,423.52,424.37,98.026
28-03-16 12:59,424.37,424.37,422.1,422.88,262.264
28-03-16 13:59,422.69,423.47,422.2,423.4,321.811
28-03-16 14:59,423.4,423.45,421.19,421.85,221.161
28-03-16 15:59,423,423.9,421.17,421.47,304.434
28-03-16 16:59,422.57,422.57,421,422.33,135.896
28-03-16 17:58,422.33,422.99,421.2,422.48,112.499
28-03-16 18:59,422.5,422.98,421.01,421.21,68.871
28-03-16 19:59,422.35,422.96,420.58,422.09,190.511
28-03-16 20:59,422.07,422.07,420.62,422.04,99.25
28-03-16 21:59,421.86,422.48,420.32,422.28,135.877
28-03-16 22:59,422.08,422.98,421.66,422.95,61.673
28-03-16 23:58,422.95,423.08,421.78,422.87,83.999
29-03-16 0:56,422.87,423,421.99,423,39.633
29-03-16 1:58,423,423.96,422.68,423.33,114.819
29-03-16 2:58,423.33,424.37,422.66,423.25,104.146
29-03-16 3:59,422.9,423.25,422.19,423.2,51.266
29-03-16 4:57,423.2,423.2,422,422.72,52.765
29-03-16 5:59,422,422.65,420.5,420.73,133.509
29-03-16 6:58,420.73,422.49,420.48,422.1,74.814
29-03-16 7:59,422.1,422.49,420.9,422.49,83.365
29-03-16 8:59,422.12,422.49,421.01,422.48,77.724
29-03-16 9:59,422.46,422.49,420.2,420.85,199.355
29-03-16 10:59,420.78,421.54,419.52,419.52,326.387
29-03-16 11:59,419.52,420.17,415.8,415.8,541.267
29-03-16 12:58,415.8,415.8,407.22,413.58,1718.764
29-03-16 13:59,412.98,415.48,411.65,415.11,640.543
29-03-16 14:59,415.11,415.34,413.89,415,200.565
29-03-16 15:59,413.96,414.52,412,412,252.069
29-03-16 16:59,412.63,413.99,412.07,413,236.056
29-03-16 17:59,413,414.39,412.25,414.33,187.398
29-03-16 18:59,414.29,414.49,412.58,413.01,155.073
29-03-16 19:59,413.01,414.9,412.91,414,118.162
29-03-16 20:59,413.9,415,413.69,414.98,208.584
29-03-16 21:59,414.98,415.19,413.67,413.94,197.646
29-03-16 22:59,414.75,416.2,413.94,415,135.502
29-03-16 23:58,415.76,415.99,414.11,415.95,105.591
30-03-16 0:58,415.43,415.93,411.51,413.52,377.862
30-03-16 1:59,413.12,414.21,413.12,414.2,74.135
30-03-16 2:58,414.2,414.96,412.98,413.9,53.81
30-03-16 3:55,413.9,415.05,413.47,413.94,142.398
30-03-16 4:56,414.02,414.99,413.9,414.99,51.376
30-03-16 5:56,415,415,413.87,414.25,125.135
30-03-16 6:59,415,415,411.51,412.24,127.666
30-03-16 7:59,412.24,412.45,408.59,412.44,358.654
30-03-16 8:57,411.73,413.43,411.36,412.8,151.175
30-03-16 9:59,412.6,413.1,411.93,412.2,225.557
30-03-16 10:59,412.39,413.42,411.83,412.67,134.277
30-03-16 11:59,412.49,413.38,411.97,413.36,301.229
30-03-16 12:59,413.15,414.58,412.65,413.45,330.328
30-03-16 13:59,413.72,414.5,409.12,410.6,492.649
30-03-16 14:59,410.5,412.28,410.01,411.77,191.238
30-03-16 15:59,412.28,412.28,410.86,412,148.25
30-03-16 16:59,411.97,412.93,411.43,411.83,213.779
30-03-16 17:59,411.83,413.03,410.08,411.49,239.082
30-03-16 18:59,411.84,412.8,411.2,411.85,189.562
30-03-16 19:59,411.85,413.51,411.85,412.99,217.439
30-03-16 20:59,412.99,414.49,412.4,414.07,253.979
30-03-16 21:59,413.98,414.48,412.9,414.06,210.121
30-03-16 22:59,414,414.17,412.9,413.33,102.738
30-03-16 23:59,414.1,414.1,412.11,413.74,112.417
31-03-16 0:59,413.68,414.5,413.01,414.49,61.462
31-03-16 1:59,414.49,415.99,414.14,415.83,128.275
31-03-16 2:59,415.83,415.83,413.71,414.02,129.791
31-03-16 3:59,414.02,414.8,413.42,413.79,108.734
31-03-16 4:59,414.46,415.95,414,414.96,80.683
31-03-16 5:59,414.96,415.6,414.02,414.67,101.053
31-03-16 6:59,414.67,415.27,414.02,414.46,70.723
31-03-16 7:59,414.23,415.98,414.21,415.37,77.051
31-03-16 8:59,415.37,415.88,414,414.48,227.086
31-03-16 9:59,414.48,415.62,414,414.46,113.712
31-03-16 10:59,414.52,415.49,413.05,415.27,201.544
31-03-16 11:59,415.27,415.27,413.14,414.85,88.754
31-03-16 12:59,414.94,415.61,413.75,415.15,148.001
31-03-16 13:59,415.15,415.5,411.4,414.99,365.507
31-03-16 14:59,414.99,415.43,413.22,414.57,308.498
31-03-16 15:59,414.36,415.19,413.52,414.29,128.853
31-03-16 16:59,414.76,416.93,413.76,415.9,282.526
31-03-16 17:59,416.15,416.87,415.76,416.73,197.121
31-03-16 18:59,416.73,416.98,415.12,415.47,129.426
31-03-16 19:59,416.3,416.8,415.32,416.43,122.702
31-03-16 20:59,416.52,416.52,415.38,415.79,100.44
31-03-16 21:59,415.79,416.99,414.95,415.46,241.254
31-03-16 22:59,415.46,415.99,414.28,415.78,213.136
31-03-16 23:59,415.35,416.1,413.79,414.66,148.09
1/4/2016 0:59,414.66,415.77,414.33,415,52.413
1/4/2016 1:59,415.29,415.96,414.4,415.7,66.536
1/4/2016 2:59,415.7,415.97,414.92,415.8,87.559
1/4/2016 3:59,415.42,416.22,414.38,415.01,118.603
1/4/2016 4:59,415.67,415.88,415.02,415.79,110.171
1/4/2016 5:59,415.17,415.85,414.38,414.85,106.595
1/4/2016 6:59,414.85,415.2,413.62,414.77,99.252
1/4/2016 7:59,414.77,415.82,413.7,415.43,146.047
1/4/2016 8:59,414.8,415.8,413.8,414.88,146.703
1/4/2016 9:59,414.88,415.34,413.42,415.34,146.728
1/4/2016 10:59,415.24,415.48,413.62,414.63,66.805
1/4/2016 11:59,414.63,415.98,414.25,415.37,154.992
1/4/2016 12:59,415.37,416.77,415.31,415.9,297.701
1/4/2016 13:59,416,416.47,415.35,416.15,144.002
1/4/2016 14:59,416.2,416.88,415.35,416.49,227.042
1/4/2016 15:59,416.49,416.99,416,416.8,162.34
1/4/2016 16:59,416.51,416.99,415.16,416.33,334.435
1/4/2016 17:59,416.33,416.47,415.1,415.5,255.054
1/4/2016 18:59,415.5,416.45,415.1,416,217.88
1/4/2016 19:59,416.25,416.45,415.41,415.59,259.021
1/4/2016 20:58,415.78,416,414.73,415.39,180.168
1/4/2016 21:54,415.39,416.55,414.75,415.05,185.64
1/4/2016 22:59,415.3,416.4,414.42,415.91,78.377
1/4/2016 23:59,415.91,416.81,414.93,416.31,92.707
2/4/2016 0:59,416.31,419.97,416.01,418.76,333.097
2/4/2016 1:59,418.76,420,418.33,419.75,82.412
2/4/2016 2:59,419.75,419.84,418.25,418.98,69.414
2/4/2016 3:59,418.98,419.2,416.74,417.79,152.267
2/4/2016 4:59,417.79,419,417.64,418.27,67.021
2/4/2016 5:59,418.27,419.82,417.51,418.83,32.703
2/4/2016 6:59,419.03,419.3,417.71,418.65,67.641
2/4/2016 7:59,418.65,418.98,418.16,418.79,42.38
2/4/2016 8:59,418.79,419.26,418.01,418.42,56.927
2/4/2016 9:59,418.42,419.63,417.3,418.45,110.227
2/4/2016 10:59,418.45,419.24,418.11,418.5,38.644
2/4/2016 11:59,418.5,418.99,418.11,418.36,38.916
2/4/2016 12:59,418.36,418.97,417.7,418.39,75.589
2/4/2016 13:59,418.39,419.47,417.9,418.22,109.503
2/4/2016 14:59,418.22,419.1,417.41,418.14,82.44
2/4/2016 15:59,417.8,419.08,417.3,418.27,159.47
2/4/2016 16:59,418.27,419.5,417.2,418.43,207.816
2/4/2016 17:59,418.43,418.95,417.2,418.95,69.224
2/4/2016 18:59,418.95,419.23,417.96,419.04,32.684
2/4/2016 19:59,418.83,419.05,418.46,418.89,30.08
2/4/2016 20:59,418.46,418.86,417.33,418.62,60.347
2/4/2016 21:59,418.34,419.38,417.76,418.82,57.702
2/4/2016 22:59,418.81,419.38,418.21,419.38,52.608
2/4/2016 23:59,419.38,419.39,419,419,43.84
3/4/2016 0:59,419.35,419.44,418.29,419.07,54.606
3/4/2016 1:59,419,419.19,417.73,418.13,48.416
3/4/2016 2:59,418.13,419.15,417.9,418.17,29.624
3/4/2016 3:59,418.17,419.04,417.99,418.43,51.886
3/4/2016 4:59,418.43,418.48,417.15,417.5,28.833
3/4/2016 5:59,417.5,417.89,417.15,417.79,36.291
3/4/2016 6:59,417.36,417.89,417.36,417.75,44.991
3/4/2016 7:59,417.75,417.89,417.56,417.8,34.178
3/4/2016 8:59,417.8,417.8,417,417,53.384
3/4/2016 9:59,417.42,417.87,416.98,416.98,39.302
3/4/2016 10:59,416.9,417.78,416.1,417.73,90.4
3/4/2016 11:59,416.89,417.98,416.74,417.66,78.232
3/4/2016 12:59,417.66,418,416.7,417.52,91.838
3/4/2016 13:59,417.52,418.74,417.3,418.61,37.978
3/4/2016 14:59,418.61,419,416.88,418.91,48.925
3/4/2016 15:59,418.91,419.1,418.11,418.57,66.784
3/4/2016 16:59,418.7,418.7,417.15,417.61,68.625
3/4/2016 17:59,417.61,418.7,417.02,418.7,48.388
3/4/2016 18:59,418.45,418.7,417.02,417.48,57.227
3/4/2016 19:59,418.36,418.64,417.01,418.21,74.824
3/4/2016 20:59,418.21,418.28,416.67,417.46,86.546
3/4/2016 21:59,417.7,418.64,416.94,418.28,37.134
3/4/2016 22:58,418.2,418.98,417.15,418.98,69.284
3/4/2016 23:59,418.98,419.48,418.15,419.11,59.979
4/4/2016 0:59,418.51,419.49,418.1,418.85,52.715
4/4/2016 1:59,418.85,419.25,417.7,418.13,37.589
4/4/2016 2:59,418.13,419.37,416.5,418.36,172.701
4/4/2016 3:59,418.36,419.33,417.5,418.86,87.109
4/4/2016 4:59,418.5,419.2,417.8,419.02,55.418
4/4/2016 5:59,419.02,419.4,417.33,419.34,170.249
4/4/2016 6:59,419.34,419.49,418.01,418.55,98.786
4/4/2016 7:59,418.35,419,416.93,418.21,124.791
4/4/2016 8:59,418.21,418.59,416.91,417.6,104.178
4/4/2016 9:59,418.05,418.97,417,418,179.406
4/4/2016 10:59,418,419.39,416,418.23,264.967
4/4/2016 11:59,417.1,418.8,416.55,417.41,326.695
4/4/2016 12:59,417.41,418.3,417.1,417.84,78.246
4/4/2016 13:59,417.84,418.08,416.2,417.64,198.934
4/4/2016 14:58,416.9,418.55,416.3,417.67,210.743
4/4/2016 15:59,417.67,419.39,417.21,419.29,380.095
4/4/2016 16:59,419.29,419.4,417.91,418.49,127.471
4/4/2016 17:59,418.99,418.99,418.02,418.41,148.287
4/4/2016 18:59,418.41,419.5,418.31,418.54,285.209
4/4/2016 19:59,419.47,419.73,418.48,419.66,145.74
4/4/2016 20:58,419.66,419.78,418.21,418.31,68.699
4/4/2016 21:58,418.31,419.47,418.25,419.04,25.162
4/4/2016 22:59,418.52,419.85,418.2,419.33,77.682
4/4/2016 23:59,419.75,419.85,418.5,418.75,35.542
5/4/2016 0:59,418.81,419.58,418.25,418.79,74.392
5/4/2016 1:59,419,419.4,418.21,419.35,77.768
5/4/2016 2:59,419.35,419.85,418.3,419.85,64.862
5/4/2016 3:59,419.85,421.5,418.66,421.03,513.775
5/4/2016 4:49,421.39,421.86,420.98,421.5,101.707
5/4/2016 5:59,421.8,422,421.5,421.5,69.553
5/4/2016 6:59,421.5,422,420.86,421.91,41.29
5/4/2016 7:59,421.91,421.91,419.34,419.74,86.696
5/4/2016 8:59,419.85,421.44,418.8,420.02,184.327
5/4/2016 9:57,421.2,421.83,420.3,420.7,166.973
5/4/2016 10:57,420.6,421.88,420.17,421.2,128.152
5/4/2016 11:59,421.01,422.09,420.14,422.09,222.357
5/4/2016 12:58,422.09,423,421.7,422,180.519
5/4/2016 13:59,422,422.56,421.5,422.19,246.82
5/4/2016 14:59,422.3,422.63,421.7,422,108.099
5/4/2016 15:59,422,422.49,420.56,421.75,280.078
5/4/2016 16:58,422.44,422.49,421.15,422.47,139.74
5/4/2016 17:59,422,422.5,421.07,421.89,216.428
5/4/2016 18:59,421.89,422.33,420.6,422.19,125.512
5/4/2016 19:59,422.3,422.5,420.43,420.83,183.292
5/4/2016 20:59,420.82,422.2,420.8,421.12,81.476
5/4/2016 21:56,421.91,421.99,420.66,421.97,70.093
5/4/2016 22:59,421.97,422.24,420.65,422.24,141.436
5/4/2016 23:59,422.24,422.74,421.32,422.71,45.634
6/4/2016 0:57,422.71,422.74,422.65,422.74,64.49
6/4/2016 1:58,422.74,422.9,421.47,422.68,122.03
6/4/2016 2:59,422.68,422.9,421.52,422.79,15.501
6/4/2016 3:59,422.67,422.67,420.71,422.17,49.766
6/4/2016 4:56,422.17,422.8,421.1,422.61,40.47
6/4/2016 5:57,422.65,422.83,421.15,421.6,37.708
6/4/2016 6:56,422.34,422.6,421.47,421.74,51.157
6/4/2016 7:59,422.6,422.84,421.8,421.83,109.456
6/4/2016 8:59,422.42,422.42,420.26,420.42,124.866
6/4/2016 9:59,421,422.05,420.52,421.78,68.182
6/4/2016 10:59,421.78,422.44,421.32,421.37,144.978
6/4/2016 11:59,421.94,422,420.67,420.88,121.94
6/4/2016 12:57,421,421.98,420.51,421.97,124.328
6/4/2016 13:58,421.97,422,420.77,422,123.654
6/4/2016 14:58,421.99,422.7,421.33,422.41,142.892
6/4/2016 15:59,422.41,422.79,420.81,421.83,127.739
6/4/2016 16:59,422.2,422.48,420.62,421.51,218.386
6/4/2016 17:57,421.08,421.99,420.11,421.06,183.477
6/4/2016 18:59,421.12,421.73,420.11,421.61,92.777
6/4/2016 19:59,421.61,421.75,421.44,421.74,73.134
6/4/2016 20:59,421.74,421.75,420,420.44,186.615
6/4/2016 21:57,421.44,421.74,421.02,421.69,76.299
6/4/2016 22:59,421.69,421.69,421.4,421.69,21.854
6/4/2016 23:57,421.69,421.69,420.03,421.03,53.65
7/4/2016 0:58,420.62,421.68,420.5,421.68,18.71
7/4/2016 1:59,421.29,421.69,420.3,421.41,59.887
7/4/2016 2:59,421.68,421.69,420.43,420.43,109.557
7/4/2016 3:59,420.53,421.53,419.17,419.47,56.709
7/4/2016 4:59,420.12,420.36,418.21,419.86,202.078
7/4/2016 5:57,419.13,420.55,418.6,418.8,89.908
7/4/2016 6:56,419.7,420.5,418.49,420.5,49.13
7/4/2016 7:59,420.5,421.13,419.87,419.91,38.813
7/4/2016 8:57,420.28,421.25,419.62,419.99,73.57
7/4/2016 9:59,420.98,421.49,419.97,420.41,191.657
7/4/2016 10:59,420.48,420.5,419.62,420.49,73.571
7/4/2016 11:59,420.49,420.5,419.62,419.94,186.593
7/4/2016 12:55,420.26,420.5,419.25,420.49,166.721
7/4/2016 13:57,420.46,420.5,419.35,420.11,166.86
7/4/2016 14:56,419.71,421.16,419.7,421.12,145.696
7/4/2016 15:59,421.16,421.99,420.07,421.23,248.601
7/4/2016 16:59,421.7,421.99,421.16,421.99,159.938
7/4/2016 17:58,421.99,421.99,421.13,421.98,121.658
7/4/2016 18:59,421.98,421.98,420.33,421.19,214.616
