#,Date,Bitcoin,BTC,Blockchain,Cryptocurrency,Iota
621,26-03-16 20:56,72,58,48,66,55
622,26-03-16 21:58,71,51,43,61,63
623,26-03-16 22:59,67,54,41,53,47
624,26-03-16 23:56,75,51,45,47,61
625,27-03-16 0:58,69,51,46,72,66
626,27-03-16 1:40,68,55,54,43,60
627,27-03-16 2:59,73,54,47,46,77
628,27-03-16 3:59,70,57,45,63,74
629,27-03-16 4:59,68,56,40,48,73
630,27-03-16 5:58,70,58,43,67,76
631,27-03-16 6:58,71,72,44,57,71
632,27-03-16 7:58,70,76,47,80,65
633,27-03-16 8:54,67,75,44,78,52
634,27-03-16 9:57,66,80,61,79,49
635,27-03-16 10:54,60,79,58,60,39
636,27-03-16 11:58,59,70,51,61,42
637,27-03-16 12:57,57,73,57,72,37
638,27-03-16 13:58,59,70,62,62,40
639,27-03-16 14:58,59,69,63,57,38
640,27-03-16 15:59,58,65,52,59,45
641,27-03-16 16:59,64,69,49,67,45
642,27-03-16 17:59,61,63,49,63,43
643,27-03-16 18:59,64,62,54,65,54
644,27-03-16 19:59,70,65,54,85,44
645,27-03-16 20:58,74,63,44,74,51
646,27-03-16 21:57,76,62,49,61,55
647,27-03-16 22:59,77,57,51,65,54
648,27-03-16 23:57,75,59,59,59,62
649,28-03-16 0:57,80,55,56,68,65
650,28-03-16 1:53,83,54,55,41,75
651,28-03-16 2:56,82,56,46,76,74
652,28-03-16 3:59,80,61,56,77,82
653,28-03-16 4:59,79,61,55,74,63
654,28-03-16 5:58,79,74,56,86,78
655,28-03-16 6:59,73,84,52,75,69
656,28-03-16 7:55,73,88,62,68,65
657,28-03-16 8:59,76,100,57,74,60
658,28-03-16 9:57,71,96,67,52,59
659,28-03-16 10:59,70,99,75,72,44
660,28-03-16 11:59,64,94,68,68,43
661,28-03-16 12:59,62,84,72,55,47
662,28-03-16 13:59,64,87,77,72,25
663,28-03-16 14:59,63,0,0,0,0
664,28-03-16 15:59,63,0,0,0,0
665,28-03-16 16:59,66,0,0,0,0
666,28-03-16 17:58,66,0,0,0,0
667,28-03-16 18:59,68,0,0,0,0
668,28-03-16 19:59,70,0,0,0,0
669,28-03-16 20:59,69,0,0,0,0
670,28-03-16 21:59,78,0,0,0,0
671,28-03-16 22:59,84,0,0,0,0
672,28-03-16 23:58,76,0,0,0,0
673,29-03-16 0:56,78,0,0,0,0
674,29-03-16 1:58,80,0,0,0,0
675,29-03-16 2:58,82,0,0,0,0
676,29-03-16 3:59,75,0,0,0,0
677,29-03-16 4:57,80,0,0,0,0
678,29-03-16 5:59,81,75,48,60,2
679,29-03-16 6:58,82,75,46,73,2
680,29-03-16 7:59,84,87,49,68,2
681,29-03-16 8:59,82,86,45,62,2
682,29-03-16 9:59,74,83,54,62,1
683,29-03-16 10:59,73,91,63,75,1
684,29-03-16 11:59,67,100,72,61,1
685,29-03-16 12:58,64,93,72,42,1
686,29-03-16 13:59,69,88,70,80,1
687,29-03-16 14:59,68,81,64,57,1
688,29-03-16 15:59,68,79,58,73,1
689,29-03-16 16:59,71,74,64,70,1
690,29-03-16 17:59,69,76,60,80,1
691,29-03-16 18:59,73,75,63,57,1
692,29-03-16 19:59,76,79,59,55,2
693,29-03-16 20:59,79,74,52,57,1
694,29-03-16 21:59,75,69,51,73,1
695,29-03-16 22:59,73,57,45,60,2
696,29-03-16 23:58,75,55,52,56,1
697,30-03-16 0:58,79,58,47,57,2
698,30-03-16 1:59,87,61,51,72,2
699,30-03-16 2:58,100,61,45,64,2
700,30-03-16 3:55,88,56,49,82,2
701,30-03-16 4:56,83,62,44,71,2
702,30-03-16 5:56,82,72,42,82,2
703,30-03-16 6:59,80,74,43,54,2
704,30-03-16 7:59,82,74,45,74,2
705,30-03-16 8:57,79,87,50,57,2
706,30-03-16 9:59,77,86,48,61,2
707,30-03-16 10:59,70,89,63,51,1
708,30-03-16 11:59,93,91,67,75,1
709,30-03-16 12:59,70,90,70,75,1
710,30-03-16 13:59,70,83,74,68,1
711,30-03-16 14:59,70,82,62,67,1
712,30-03-16 15:59,68,76,54,50,1
713,30-03-16 16:59,72,72,67,74,1
714,30-03-16 17:59,70,74,69,63,1
715,30-03-16 18:59,70,72,67,65,1
716,30-03-16 19:59,70,69,58,50,2
717,30-03-16 20:59,74,66,56,39,2
718,30-03-16 21:59,72,65,56,61,2
719,30-03-16 22:59,76,62,52,64,2
720,30-03-16 23:59,77,60,52,64,2
721,31-03-16 0:59,92,57,54,59,2
722,31-03-16 1:59,91,52,57,57,2
723,31-03-16 2:59,85,54,52,54,2
724,31-03-16 3:59,84,63,53,75,2
725,31-03-16 4:59,85,61,48,74,2
726,31-03-16 5:59,99,75,44,67,2
727,31-03-16 6:59,82,75,44,80,2
728,31-03-16 7:59,80,78,44,73,2
729,31-03-16 8:59,79,84,52,78,2
730,31-03-16 9:59,78,84,44,71,1
731,31-03-16 10:59,69,82,54,91,1
732,31-03-16 11:59,70,84,68,39,1
733,31-03-16 12:59,72,88,73,58,1
734,31-03-16 13:59,68,83,71,56,1
735,31-03-16 14:59,68,83,65,69,1
736,31-03-16 15:59,65,75,57,57,1
737,31-03-16 16:59,68,73,56,59,1
738,31-03-16 17:59,66,69,58,65,1
739,31-03-16 18:59,69,67,55,67,1
740,31-03-16 19:59,73,67,56,72,2
741,31-03-16 20:59,71,63,52,60,1
742,31-03-16 21:59,70,67,51,59,1
743,31-03-16 22:59,84,62,87,54,2
744,31-03-16 23:59,94,57,100,61,2
745,1/4/2016 0:59,82,57,66,43,2
746,1/4/2016 1:59,81,55,56,92,2
747,1/4/2016 2:59,84,52,42,56,2
748,1/4/2016 3:59,87,52,39,55,1
749,1/4/2016 4:59,78,58,36,56,2
750,1/4/2016 5:59,74,63,39,66,2
751,1/4/2016 6:59,82,64,44,74,2
752,1/4/2016 7:59,89,80,42,100,2
753,1/4/2016 8:59,74,75,48,60,2
754,1/4/2016 9:59,69,77,52,61,1
755,1/4/2016 10:59,71,81,53,83,1
756,1/4/2016 11:59,71,88,70,71,1
757,1/4/2016 12:59,68,83,70,65,1
758,1/4/2016 13:59,67,80,61,45,1
759,1/4/2016 14:59,69,88,61,68,1
760,1/4/2016 15:59,65,76,58,65,1
761,1/4/2016 16:59,64,72,57,58,1
762,1/4/2016 17:59,64,73,55,45,1
763,1/4/2016 18:59,71,74,56,57,1
764,1/4/2016 19:59,68,68,52,63,2
765,1/4/2016 20:58,68,65,42,54,2
766,1/4/2016 21:54,69,66,48,53,2
767,1/4/2016 22:59,70,56,45,47,2
768,1/4/2016 23:59,73,54,41,61,2
769,2/4/2016 0:59,77,50,45,56,2
770,2/4/2016 1:59,82,53,41,52,2
771,2/4/2016 2:59,76,55,39,66,2
772,2/4/2016 3:59,78,54,31,49,2
773,2/4/2016 4:59,79,54,29,81,2
774,2/4/2016 5:59,74,59,27,68,2
775,2/4/2016 6:59,86,67,29,77,2
776,2/4/2016 7:59,76,74,30,48,2
777,2/4/2016 8:59,74,83,32,60,2
778,2/4/2016 9:59,73,82,34,78,1
779,2/4/2016 10:59,70,79,31,77,1
780,2/4/2016 11:59,66,79,36,65,1
781,2/4/2016 12:59,65,81,38,78,1
782,2/4/2016 13:59,64,80,44,64,1
783,2/4/2016 14:59,67,78,36,66,1
784,2/4/2016 15:59,63,75,40,48,1
785,2/4/2016 16:59,59,66,36,63,1
786,2/4/2016 17:59,70,73,32,53,1
787,2/4/2016 18:59,64,68,31,63,1
788,2/4/2016 19:59,65,64,33,65,1
789,2/4/2016 20:59,75,64,38,68,1
790,2/4/2016 21:59,66,61,36,71,1
791,2/4/2016 22:59,63,54,33,54,1
792,2/4/2016 23:59,66,51,30,63,1
793,3/4/2016 0:59,69,51,31,65,2
794,3/4/2016 1:59,86,51,31,54,2
795,3/4/2016 2:59,82,48,34,71,2
796,3/4/2016 3:59,77,44,34,63,2
797,3/4/2016 4:59,78,52,28,54,2
798,3/4/2016 5:59,72,60,27,53,2
799,3/4/2016 6:59,73,66,30,65,2
800,3/4/2016 7:59,81,72,34,46,2
801,3/4/2016 8:59,80,70,37,66,2
802,3/4/2016 9:59,74,77,38,65,1
803,3/4/2016 10:59,73,87,41,83,1
804,3/4/2016 11:59,62,78,38,87,1
805,3/4/2016 12:59,63,76,41,60,1
806,3/4/2016 13:59,63,71,41,60,1
807,3/4/2016 14:59,64,68,38,71,1
808,3/4/2016 15:59,74,70,38,40,1
809,3/4/2016 16:59,62,62,40,46,1
810,3/4/2016 17:59,65,61,38,57,1
811,3/4/2016 18:59,66,60,34,67,1
812,3/4/2016 19:59,65,56,33,68,1
813,3/4/2016 20:59,64,59,36,60,1
814,3/4/2016 21:59,70,57,34,47,2
815,3/4/2016 22:58,71,54,40,69,1
816,3/4/2016 23:59,69,61,35,60,1
817,4/4/2016 0:59,73,50,38,61,2
818,4/4/2016 1:59,92,54,34,68,2
819,4/4/2016 2:59,96,51,39,75,2
820,4/4/2016 3:59,83,51,35,49,2
821,4/4/2016 4:59,78,56,37,66,2
822,4/4/2016 5:59,78,69,38,60,2
823,4/4/2016 6:59,77,71,42,82,2
824,4/4/2016 7:59,75,81,34,64,2
825,4/4/2016 8:59,74,85,38,81,1
826,4/4/2016 9:59,70,78,45,77,1
827,4/4/2016 10:59,67,83,53,70,1
828,4/4/2016 11:59,71,90,64,64,1
829,4/4/2016 12:59,66,92,74,51,1
830,4/4/2016 13:59,67,86,72,66,1
831,4/4/2016 14:58,68,83,59,52,1
832,4/4/2016 15:59,68,76,60,67,1
833,4/4/2016 16:59,65,73,63,72,1
834,4/4/2016 17:59,68,76,65,65,1
835,4/4/2016 18:59,70,76,65,60,2
836,4/4/2016 19:59,69,76,64,73,2
837,4/4/2016 20:58,70,75,55,56,3
838,4/4/2016 21:58,71,66,53,83,100
839,4/4/2016 22:59,71,64,49,59,3
840,4/4/2016 23:59,71,60,49,82,2
841,5/4/2016 0:59,79,59,58,54,2
842,5/4/2016 1:59,84,57,53,60,2
843,5/4/2016 2:59,83,55,45,53,2
844,5/4/2016 3:59,84,55,46,64,3
845,5/4/2016 4:49,80,60,42,81,2
846,5/4/2016 5:59,82,62,27,69,73
847,5/4/2016 6:59,79,69,31,49,80
848,5/4/2016 7:59,81,74,28,62,78
849,5/4/2016 8:59,82,84,28,57,81
850,5/4/2016 9:57,88,89,34,73,87
851,5/4/2016 10:57,76,91,39,59,51
852,5/4/2016 11:59,70,92,48,66,53
853,5/4/2016 12:58,71,100,56,66,57
854,5/4/2016 13:59,69,95,54,50,44
855,5/4/2016 14:59,70,87,50,64,45
856,5/4/2016 15:59,70,84,43,56,39
857,5/4/2016 16:58,70,80,42,54,34
858,5/4/2016 17:59,80,78,47,57,54
859,5/4/2016 18:59,77,72,46,54,65
860,5/4/2016 19:59,72,78,49,40,67
861,5/4/2016 20:59,74,79,51,44,100
862,5/4/2016 21:56,75,73,50,50,81
863,5/4/2016 22:59,75,67,40,57,69
864,5/4/2016 23:59,74,62,35,49,73
865,6/4/2016 0:57,73,60,33,35,58
866,6/4/2016 1:58,75,58,35,56,63
867,6/4/2016 2:59,84,54,34,64,76
868,6/4/2016 3:59,80,53,34,62,67
869,6/4/2016 4:56,84,56,28,60,96
870,6/4/2016 5:57,80,58,27,64,77
871,6/4/2016 6:56,97,71,28,59,70
872,6/4/2016 7:59,79,72,31,53,82
873,6/4/2016 8:59,79,84,28,58,83
874,6/4/2016 9:59,80,80,33,85,50
875,6/4/2016 10:59,77,90,42,64,51
876,6/4/2016 11:59,73,89,48,80,45
877,6/4/2016 12:57,70,96,48,57,37
878,6/4/2016 13:58,72,94,58,61,38
879,6/4/2016 14:58,68,87,53,48,41
880,6/4/2016 15:59,72,81,53,59,40
881,6/4/2016 16:59,70,78,42,58,35
882,6/4/2016 17:57,72,76,49,44,50
883,6/4/2016 18:59,72,70,49,66,49
884,6/4/2016 19:59,75,73,46,47,53
885,6/4/2016 20:59,75,74,41,53,61
886,6/4/2016 21:57,73,70,36,54,64
887,6/4/2016 22:59,75,65,34,61,57
888,6/4/2016 23:57,74,61,34,59,61
889,7/4/2016 0:58,73,58,34,42,62
890,7/4/2016 1:59,78,60,35,49,71
891,7/4/2016 2:59,82,58,35,66,68
892,7/4/2016 3:59,87,53,35,64,68
893,7/4/2016 4:59,83,49,34,52,79
894,7/4/2016 5:57,83,57,28,51,69
895,7/4/2016 6:56,79,67,27,50,75
896,7/4/2016 7:59,100,80,29,63,68
897,7/4/2016 8:57,79,77,31,75,72
898,7/4/2016 9:59,77,89,32,58,59
899,7/4/2016 10:59,76,89,39,68,54
900,7/4/2016 11:59,72,90,48,57,50
901,7/4/2016 12:55,73,94,44,70,34
902,7/4/2016 13:57,71,89,52,45,38
903,7/4/2016 14:56,67,85,47,58,39
904,7/4/2016 15:59,68,79,45,71,42
905,7/4/2016 16:59,70,76,42,55,40
906,7/4/2016 17:58,72,74,42,48,46
907,7/4/2016 18:59,83,81,43,55,51
908,7/4/2016 19:59,83,76,46,56,56
909,7/4/2016 20:59,71,72,40,56,64
910,7/4/2016 21:59,70,70,39,50,65
911,7/4/2016 22:59,73,64,33,48,65
912,7/4/2016 23:59,75,60,37,52,55
913,8/4/2016 0:58,73,55,34,51,62
914,8/4/2016 1:59,78,54,33,58,72
915,8/4/2016 2:59,83,57,33,61,66
916,8/4/2016 3:57,82,54,27,61,61
917,8/4/2016 4:56,77,55,26,69,74
918,8/4/2016 5:57,79,59,28,57,73
919,8/4/2016 6:59,82,64,27,63,77
920,8/4/2016 7:59,96,77,29,42,62
921,8/4/2016 8:59,79,70,30,56,74
922,8/4/2016 9:59,77,79,31,64,59
923,8/4/2016 10:59,79,87,35,60,53
924,8/4/2016 11:59,72,87,41,61,45
925,8/4/2016 12:59,72,92,45,65,41
926,8/4/2016 13:59,69,92,50,80,40
927,8/4/2016 14:59,68,87,47,55,37
928,8/4/2016 15:59,68,83,42,45,38
929,8/4/2016 16:59,65,74,38,65,36
930,8/4/2016 17:59,70,73,43,47,45
931,8/4/2016 18:57,68,73,39,44,45
932,8/4/2016 19:59,69,71,38,47,48
933,8/4/2016 20:59,71,76,35,36,53
934,8/4/2016 21:59,71,68,31,48,57
935,8/4/2016 22:59,71,65,32,53,48
936,8/4/2016 23:59,76,61,32,63,57
937,9/4/2016 0:59,77,56,32,50,65
938,9/4/2016 1:59,77,58,29,56,59
939,9/4/2016 2:59,98,61,25,44,66
940,9/4/2016 3:59,83,52,26,54,54
941,9/4/2016 4:59,81,50,21,41,58
942,9/4/2016 5:59,82,55,22,66,67
943,9/4/2016 6:59,79,61,22,70,76
944,9/4/2016 7:59,81,67,23,46,67
945,9/4/2016 8:59,79,74,21,61,66
946,9/4/2016 9:59,79,89,22,56,53
947,9/4/2016 10:59,74,88,23,54,47
948,9/4/2016 11:59,74,92,23,68,33
949,9/4/2016 12:59,70,93,27,72,36
950,9/4/2016 13:59,67,88,29,53,32
951,9/4/2016 14:59,63,88,25,48,31
952,9/4/2016 15:59,77,86,24,46,28
953,9/4/2016 16:59,64,78,25,35,32
954,9/4/2016 17:59,66,83,25,36,40
955,9/4/2016 18:59,65,73,25,46,42
956,9/4/2016 19:59,63,70,27,42,44
957,9/4/2016 20:59,64,72,23,48,48
958,9/4/2016 21:59,67,67,22,50,48
959,9/4/2016 22:59,69,61,22,58,45
960,9/4/2016 23:59,67,57,21,51,50
961,10/4/2016 0:59,71,55,20,53,54
962,10/4/2016 1:59,73,50,22,38,50
963,10/4/2016 2:59,72,54,22,45,59
964,10/4/2016 3:59,76,47,20,79,59
965,10/4/2016 4:59,78,48,19,41,69
966,10/4/2016 5:59,73,60,18,33,75
967,10/4/2016 6:59,77,62,20,52,79
968,10/4/2016 7:59,76,68,18,46,63
969,10/4/2016 8:59,77,78,21,56,54
970,10/4/2016 9:59,74,85,23,44,44
971,10/4/2016 10:57,70,87,22,64,38
972,10/4/2016 11:59,68,91,24,63,34
973,10/4/2016 12:59,66,86,28,40,38
974,10/4/2016 13:59,62,87,24,41,25
975,10/4/2016 14:59,81,84,26,43,28
976,10/4/2016 15:59,68,77,24,57,27
977,10/4/2016 16:58,64,80,24,58,26
978,10/4/2016 17:59,68,71,25,43,30
979,10/4/2016 18:58,65,75,26,56,40
980,10/4/2016 19:59,67,69,22,63,34
981,10/4/2016 20:59,69,69,24,61,42
982,10/4/2016 21:59,71,72,21,70,46
983,10/4/2016 22:59,73,63,26,63,47
984,10/4/2016 23:59,78,61,23,48,53
985,11/4/2016 0:59,80,63,23,50,47
986,11/4/2016 1:59,83,61,27,60,43
987,11/4/2016 2:59,90,60,23,51,60
988,11/4/2016 3:59,93,58,21,54,64
989,11/4/2016 4:59,92,67,26,69,68
990,11/4/2016 5:59,93,72,24,57,89
991,11/4/2016 6:59,96,72,28,67,84
992,11/4/2016 7:59,93,86,31,100,76
993,11/4/2016 8:59,99,95,32,69,77
994,11/4/2016 9:59,88,90,33,65,63
995,11/4/2016 10:59,79,91,32,54,53
996,11/4/2016 11:59,81,94,43,66,39
997,11/4/2016 12:59,77,100,50,50,39
998,11/4/2016 13:59,76,96,48,65,43
999,11/4/2016 14:59,95,96,49,50,39
1000,11/4/2016 15:59,74,86,45,52,35
1001,11/4/2016 16:59,73,86,41,43,37
1002,11/4/2016 17:59,72,84,43,63,44
1003,11/4/2016 18:59,73,79,41,52,49
1004,11/4/2016 19:59,68,78,41,48,59
1005,11/4/2016 20:59,70,83,40,52,60
1006,11/4/2016 21:59,71,77,37,51,60
1007,11/4/2016 22:59,77,69,100,69,67
1008,11/4/2016 23:59,75,62,42,66,65
1009,12/4/2016 0:59,76,67,42,55,59
1010,12/4/2016 1:59,76,66,41,61,75
1011,12/4/2016 2:59,83,66,36,63,72
1012,12/4/2016 3:59,89,56,45,89,78
1013,12/4/2016 4:58,87,58,29,69,69
1014,12/4/2016 5:59,85,60,29,55,84
1015,12/4/2016 6:59,79,41,51,63,81
1016,12/4/2016 7:59,76,53,48,74,100
1017,12/4/2016 8:59,93,55,51,57,76
1018,12/4/2016 9:59,80,58,52,77,73
1019,12/4/2016 10:59,85,60,65,93,59
1020,12/4/2016 11:59,76,68,75,67,51
1021,12/4/2016 12:59,73,69,89,62,45
1022,12/4/2016 13:58,72,67,89,71,42
1023,12/4/2016 14:59,71,66,99,63,35
1024,12/4/2016 15:59,71,66,100,80,32
1025,12/4/2016 16:59,70,58,84,71,39
1026,12/4/2016 17:59,68,56,75,60,39
1027,12/4/2016 18:59,71,55,82,82,48
1028,12/4/2016 19:59,72,58,80,50,59
1029,12/4/2016 20:59,73,59,83,82,48
1030,12/4/2016 21:59,70,59,78,48,52
1031,12/4/2016 22:59,72,54,65,76,58
1032,12/4/2016 23:59,71,49,61,66,51
1033,13-04-16 0:59,69,44,58,59,58
1034,13-04-16 1:59,71,41,58,44,56
1035,13-04-16 2:59,88,44,60,52,65
1036,13-04-16 3:59,75,40,63,86,56
1037,13-04-16 4:57,79,42,59,73,62
1038,13-04-16 5:59,81,41,59,85,74
1039,13-04-16 6:58,78,44,50,52,75
1040,13-04-16 7:58,77,52,51,57,75
1041,13-04-16 8:59,100,57,57,58,78
1042,13-04-16 9:59,79,61,52,69,72
1043,13-04-16 10:59,76,65,56,33,58
1044,13-04-16 11:59,73,67,68,86,48
1045,13-04-16 12:59,71,68,85,72,41
1046,13-04-16 13:59,68,68,95,75,32
1047,13-04-16 14:59,67,68,80,72,40
1048,13-04-16 15:59,69,63,82,61,39
1049,13-04-16 16:59,71,62,75,77,31
1050,13-04-16 17:59,62,61,69,59,38
1051,13-04-16 18:59,61,57,77,55,49
1052,13-04-16 19:59,63,61,75,62,48
1053,13-04-16 20:59,65,57,78,78,53
1054,13-04-16 21:59,65,55,74,69,47
1055,13-04-16 22:59,65,53,65,75,52
1056,13-04-16 23:59,68,46,58,43,57
1057,14-04-16 0:59,63,44,52,71,54
1058,14-04-16 1:59,65,39,55,55,70
1059,14-04-16 2:59,71,35,56,64,59
1060,14-04-16 3:59,88,41,60,69,66
1061,14-04-16 4:59,78,39,54,72,66
1062,14-04-16 5:59,76,41,46,60,74
1063,14-04-16 6:59,81,47,40,74,79
1064,14-04-16 7:59,78,57,46,55,67
1065,14-04-16 8:59,92,66,48,69,82
1066,14-04-16 9:59,75,67,50,41,64
1067,14-04-16 10:59,77,73,53,58,55
1068,14-04-16 11:59,74,72,61,59,46
1069,14-04-16 12:59,69,75,75,61,40
1070,14-04-16 13:59,67,76,81,69,39
1071,14-04-16 14:59,67,72,80,59,36
1072,14-04-16 15:59,66,73,80,62,36
1073,14-04-16 16:59,65,72,78,59,41
1074,14-04-16 17:59,65,67,70,61,38
1075,14-04-16 18:59,66,81,71,65,38
1076,14-04-16 19:59,65,88,72,52,44
1077,14-04-16 20:59,65,91,73,61,49
1078,14-04-16 21:59,69,82,71,61,58
1079,14-04-16 22:59,68,93,64,51,56
1080,14-04-16 23:59,65,100,54,49,48
1081,15-04-16 0:59,68,63,51,53,59
1082,15-04-16 1:59,68,46,53,49,57
1083,15-04-16 2:59,71,43,56,63,58
1084,15-04-16 3:59,76,40,50,63,68
1085,15-04-16 4:59,74,40,52,68,70
1086,15-04-16 5:59,73,43,47,62,58
1087,15-04-16 6:59,75,59,47,59,61
1088,15-04-16 7:59,97,76,46,97,68
1089,15-04-16 8:59,70,81,43,59,75
1090,15-04-16 9:58,74,94,55,82,70
1091,15-04-16 10:58,69,91,57,50,69
1092,15-04-16 11:59,66,82,62,69,53
1093,15-04-16 12:58,63,75,72,60,40
1094,15-04-16 13:59,60,74,79,63,39
1095,15-04-16 14:58,66,70,88,70,38
1096,15-04-16 15:59,62,61,83,87,35
1097,15-04-16 16:59,62,57,78,52,28
1098,15-04-16 17:59,64,59,66,62,29
1099,15-04-16 18:59,63,54,76,56,37
1100,15-04-16 19:59,62,55,66,57,42
1101,15-04-16 20:59,62,55,68,56,49
1102,15-04-16 21:59,68,51,64,74,48
1103,15-04-16 22:59,66,54,55,66,56
1104,15-04-16 23:59,65,47,54,57,56
1105,16-04-16 0:59,66,44,53,62,53
1106,16-04-16 1:59,70,39,50,69,55
1107,16-04-16 2:55,73,38,55,48,52
1108,16-04-16 3:59,76,35,46,55,57
1109,16-04-16 4:57,73,38,41,58,50
1110,16-04-16 5:59,76,38,39,39,60
1111,16-04-16 6:58,77,39,33,65,68
1112,16-04-16 7:59,72,44,32,42,56
1113,16-04-16 8:59,72,46,32,68,63
1114,16-04-16 9:54,71,51,45,45,48
1115,16-04-16 10:59,71,61,43,61,57
1116,16-04-16 11:58,67,65,42,71,41
1117,16-04-16 12:59,61,65,48,61,34
1118,16-04-16 13:58,64,66,43,61,28
1119,16-04-16 14:56,63,57,46,56,31
1120,16-04-16 15:59,69,57,48,48,32
1121,16-04-16 16:59,66,57,44,36,24
1122,16-04-16 17:59,60,54,44,50,31
1123,16-04-16 18:59,59,53,45,49,35
1124,16-04-16 19:59,62,50,38,48,39
1125,16-04-16 20:59,61,45,41,52,35
1126,16-04-16 21:59,73,49,41,41,39
1127,16-04-16 22:58,65,48,33,51,46
1128,16-04-16 23:59,63,42,39,45,37
1129,17-04-16 0:59,66,38,43,48,50
1130,17-04-16 1:59,67,37,43,52,47
1131,17-04-16 2:59,66,36,43,46,50
1132,17-04-16 3:59,73,36,36,48,54
1133,17-04-16 4:59,70,36,32,42,57
1134,17-04-16 5:59,67,37,33,42,67
1135,17-04-16 6:59,69,38,29,36,55
1136,17-04-16 7:59,70,40,35,52,56
1137,17-04-16 8:59,73,46,27,69,66
1138,17-04-16 9:59,67,49,31,53,59
1139,17-04-16 10:59,72,49,35,49,56
1140,17-04-16 11:59,64,56,37,58,49
1141,17-04-16 12:59,62,61,42,67,37
1142,17-04-16 13:59,61,56,47,41,39
1143,17-04-16 14:59,61,58,41,48,40
1144,17-04-16 15:59,61,56,41,37,31
1145,17-04-16 16:59,70,56,45,41,35
1146,17-04-16 17:59,62,47,41,66,35
1147,17-04-16 18:59,58,43,40,41,40
1148,17-04-16 19:59,58,42,38,59,31
1149,17-04-16 20:59,60,44,38,42,45
1150,17-04-16 21:59,65,45,38,43,40
1151,17-04-16 22:59,65,44,35,51,42
1152,17-04-16 23:59,66,41,36,51,50
1153,18-04-16 0:59,79,40,41,57,41
1154,18-04-16 1:59,66,37,39,54,49
1155,18-04-16 2:59,65,33,41,61,53
1156,18-04-16 3:57,70,33,42,57,53
1157,18-04-16 4:59,70,37,35,75,71
1158,18-04-16 5:59,74,33,37,42,79
1159,18-04-16 6:59,73,35,36,50,71
1160,18-04-16 7:59,69,41,39,57,78
1161,18-04-16 8:59,83,51,47,64,86
1162,18-04-16 9:59,70,49,48,72,63
1163,18-04-16 10:59,74,62,59,51,59
1164,18-04-16 11:59,66,60,56,67,51
1165,18-04-16 12:59,65,64,87,81,39
1166,18-04-16 13:59,64,64,84,100,43
1167,18-04-16 14:57,62,65,94,60,38
1168,18-04-16 15:58,63,62,83,69,39
1169,18-04-16 16:57,63,58,75,61,32
1170,18-04-16 17:59,66,61,72,63,32
1171,18-04-16 18:57,61,58,73,63,41
1172,18-04-16 19:59,61,52,69,55,56
1173,18-04-16 20:59,60,53,72,71,50
1174,18-04-16 21:58,64,50,64,71,60
1175,18-04-16 22:59,65,54,64,53,56
1176,18-04-16 23:59,68,46,51,42,49
1177,19-04-16 0:57,68,41,56,53,59
1178,19-04-16 1:59,69,40,56,53,56
1179,19-04-16 2:58,74,41,62,45,62
1180,19-04-16 3:58,87,41,60,64,67
1181,19-04-16 4:56,74,35,56,70,67
1182,19-04-16 5:59,77,40,50,51,67
1183,19-04-16 6:59,69,38,48,59,75
1184,19-04-16 7:59,42,49,45,71,99
1185,19-04-16 8:58,45,66,47,68,96
1186,19-04-16 9:57,48,69,54,66,85
1187,19-04-16 10:59,45,77,91,70,95
1188,19-04-16 11:59,46,80,100,77,93
1189,19-04-16 12:59,43,88,94,73,67
1190,19-04-16 13:59,40,83,76,84,51
1191,19-04-16 14:59,42,88,99,73,52
1192,19-04-16 15:59,39,83,93,96,49
1193,19-04-16 16:59,39,81,87,63,47
1194,19-04-16 17:59,39,83,78,75,39
1195,19-04-16 18:59,38,67,73,68,50
1196,19-04-16 19:59,38,67,71,57,60
1197,19-04-16 20:59,39,68,67,88,65
1198,19-04-16 21:58,40,68,72,74,73
1199,19-04-16 22:59,40,70,63,72,71
1200,19-04-16 23:59,42,64,56,65,69
1201,20-04-16 0:59,42,62,52,65,78
1202,20-04-16 1:59,41,55,55,63,80
1203,20-04-16 2:59,42,47,57,77,93
1204,20-04-16 3:55,46,50,56,55,68
1205,20-04-16 4:59,47,54,57,75,98
1206,20-04-16 5:57,49,50,50,83,85
1207,20-04-16 6:59,49,50,52,65,92
1208,20-04-16 7:59,43,53,45,55,85
1209,20-04-16 8:59,44,60,49,99,77
1210,20-04-16 9:59,51,74,60,61,90
1211,20-04-16 10:59,46,79,51,75,99
1212,20-04-16 11:59,45,79,49,93,84
1213,20-04-16 12:59,43,76,61,78,59
1214,20-04-16 13:59,43,87,70,81,67
1215,20-04-16 14:59,41,86,80,59,43
1216,20-04-16 15:59,40,92,88,74,45
1217,20-04-16 16:59,42,83,86,90,51
1218,20-04-16 17:59,38,76,81,64,34
1219,20-04-16 18:59,37,70,69,51,52
1220,20-04-16 19:59,39,66,76,90,53
1221,20-04-16 20:59,39,62,74,67,61
1222,20-04-16 21:59,37,63,69,72,58
1223,20-04-16 22:58,40,66,70,61,72
1224,20-04-16 23:59,42,63,58,72,65
1225,21-04-16 0:59,44,61,56,59,74
1226,21-04-16 1:58,43,54,48,62,69
1227,21-04-16 2:57,44,55,54,59,76
1228,21-04-16 3:59,47,51,57,60,78
1229,21-04-16 4:57,50,52,50,65,95
1230,21-04-16 5:59,51,49,44,72,75
1231,21-04-16 6:56,53,49,47,81,72
